ZipCode,Explanation,GeoVector_,WKT
95141,,-1147458511,"MULTIPOLYGON (((-155836.105689703 -87331.1524477843,-153897.02070273 -89216.2376364768,-153245.534056764 -88603.7713299152,-153633.98992254 -88110.6065972783,-153261.237645258 -87812.5652707461,-152701.717120102 -88282.2525338735,-154813.471635711 -86031.9286348224,-151930.802625087 -88496.7940945625,-151597.707564131 -88389.7438450865,-150972.658633857 -89383.4726985786,-148701.274553287 -89669.0120359287,-147304.640592157 -88212.410273809,-148388.468822498 -86856.545012448,-147857.367601175 -86489.7991376948,-147773.500731369 -85677.0143473223,-147883.55281191 -84786.3262725919,-148563.733022597 -83619.1850663796,-148359.334434674 -82204.1703150701,-147302.793089285 -83156.1116382647,-146763.211459175 -83149.7739038616,-146918.281854379 -82692.0123463888,-146326.934737003 -82341.3469274733,-143892.781144456 -83733.4411350936,-143871.3550098 -83413.6194997299,-143219.874477788 -83339.1516953129,-142467.908935995 -81941.4484176431,-144139.543998807 -79681.9182172883,-143414.075339168 -79483.9993364606,-142925.188205596 -79970.2903736588,-141605.274292169 -79570.1922490913,-139829.960120428 -79977.7375273947,-138827.755757406 -79349.5528691318,-138669.932277652 -78907.4568067975,-137743.01332436 -80690.421681555,-136357.836674635 -80056.7695944905,-135806.328514352 -81466.3000972625,-128757.81366367 -81540.132346997,-128942.420508614 -84265.388324745,-127733.073553384 -86319.7814944405,-125984.382803616 -87437.5717752073,-124894.180976147 -91767.861549383,-125319.44050566 -92892.9185333252,-124821.874111 -93269.6312556788,-124732.517247943 -94401.6734351702,-124118.652486081 -95350.0357906856,-123549.219657391 -95606.664947886,-122706.78099107 -95248.3611081112,-122746.309945123 -93612.028006345,-120649.344087485 -91627.9843926262,-119569.47372116 -91999.1612820569,-117794.052660117 -93710.7837887406,-116516.440344771 -93510.6977229454,-116410.854836249 -93263.4752630126,-116010.511767291 -93504.4659373332,-116161.620448273 -99753.0413822699,-118076.528888702 -98500.5309302434,-118548.650866243 -98655.1952700075,-119355.895014264 -98348.9604674987,-119587.355024586 -98576.5698515791,-121938.599522669 -97553.4075020142,-122111.019755186 -98960.8631056156,-125348.657671503 -98912.0166359935,-125927.201174557 -100052.645771004,-127704.476845661 -98875.6912161745,-131411.946114493 -98817.2531465255,-137464.45365628 -98725.2979613803,-140019.931249158 -94952.402339736,-140574.785923633 -94835.9722190369,-140383.650238007 -96510.9908363819,-140815.485192553 -96427.8393305764,-141877.008524285 -97383.6532186884,-141440.385752274 -98419.2474651169,-144533.3059016 -99698.8604891561,-143885.089197445 -100548.328822834,-144856.713757902 -99981.1256878432,-144262.03943543 -100463.38549347,-144566.544344922 -100729.309858188,-144337.487669008 -101037.634297375,-143496.691938554 -101206.435086286,-144637.970741827 -101512.407941295,-144683.445250883 -101885.389400087,-146000.10660627 -101658.310902463,-146765.565805971 -102254.779919919,-147155.017103875 -103414.963286258,-146459.28202718 -103756.059792632,-146218.725056919 -104436.060956681,-145891.854429498 -104161.022230731,-145424.880568668 -104610.902580015,-144476.619210328 -104545.742974211,-144018.154568628 -105223.410802862,-145623.557294385 -104847.711188437,-147589.439282282 -105300.630657591,-147469.062577729 -105628.476001697,-148028.357883017 -105764.518423375,-155304.840521315 -104811.178237692,-155729.660882541 -104749.854462013,-155713.735170653 -105593.408330023,-155893.728202473 -105384.404142918,-155848.48118399 -105771.017519524,-156405.179949183 -106045.3000107,-156911.154476865 -105597.856336845,-157648.756890297 -105617.428102514,-158597.625803855 -104592.357005017,-160616.749842629 -103746.821431888,-161318.777434005 -102779.612236315,-161399.487125097 -102126.569508489,-163674.501057416 -100860.785914214,-163860.340962146 -100602.571682196,-163554.91821892 -100143.791870315,-164003.647726638 -99665.8852502573,-163138.841644318 -99561.5168737117,-162908.591653447 -99203.9841234088,-162677.264255939 -100226.403370766,-159969.055834365 -100302.793721449,-160041.910879016 -96369.6226620227,-161182.084900444 -95579.3821641095,-160794.76590486 -94351.7185263745,-159559.055240963 -94191.0399602056,-159907.906615648 -93014.8153531533,-159281.987391657 -92316.380500555,-158521.985576685 -92378.6666339375,-158138.411914017 -91996.2124744579,-158280.266404137 -91612.9787181504,-157769.117494113 -91602.5776612256,-158188.738060465 -91414.3585310597,-157968.729335591 -91182.7986506745,-157200.685804158 -91137.0531247277,-156377.856288834 -91796.6808089968,-156526.5844817 -91454.7082228418,-156034.81010341 -91187.9095130078,-156280.659032287 -90303.9225265663,-157740.949613048 -89667.6003901102,-157505.275928992 -89424.9825301375,-157588.458734676 -88362.9993610699,-156916.939044839 -87353.9465079326,-156454.085199339 -87700.1189440321,-155836.105689703 -87331.1524477843)))"
95150,,-1147458628,"MULTIPOLYGON (((-169728.374700651 -69894.4722617017,-171684.697433296 -69346.7353239525,-171345.601808324 -68927.609415167,-171180.61446183 -69211.3915029829,-169821.042117851 -67780.291644725,-170100.43063619 -67115.6267925054,-169749.317867577 -67522.3483883403,-169303.623461348 -67241.1698821029,-168441.857056158 -66357.7109974865,-167111.715179096 -66484.3003847562,-166864.680911122 -66084.6205741763,-166298.532121984 -66554.0699474849,-166616.659726808 -66861.2921006382,-166216.99801678 -66620.1750056399,-165804.133939248 -66966.2453883076,-164707.588198618 -68628.1739917342,-166316.191261381 -70425.616125809,-167265.038496444 -69364.8255569236,-167593.00980538 -69458.4520376232,-168483.645850867 -68669.639128319,-169728.374700651 -69894.4722617017)))"
95153,,-1147458531,"MULTIPOLYGON (((-166067.253735692 -84245.0584948882,-166133.892163428 -82924.6767705809,-165558.79278434 -82911.9107258581,-163560.942600905 -83033.233016802,-163361.481128943 -81828.9066620842,-162148.513839904 -81850.8673740905,-162147.960090374 -82652.2726398911,-160306.479664252 -82521.7553315628,-159638.855284586 -83039.5702181477,-158206.952313528 -84163.6879340075,-158884.646542561 -84777.5026085954,-159791.461222517 -84467.2251690384,-159830.285240196 -86190.7782100793,-159559.15216552 -86351.6964132395,-159967.293791066 -86549.1709930114,-161327.311134528 -85898.2143753637,-161759.281338189 -86006.5338984262,-161787.695176372 -86313.0668797158,-162325.8274445 -86277.3345929459,-164311.876192415 -85263.879485324,-164417.738089196 -85796.4779420029,-165525.001258261 -85566.2627532333,-165020.587152678 -85209.2907581553,-165626.655122118 -85171.4542145468,-165610.604560218 -84353.140210744,-165815.146707087 -84638.1762278788,-166067.253735692 -84245.0584948882),(-162147.960090374 -82652.2726398911,-162446.893993697 -82618.3648400214,-162444.774069858 -82710.2415821701,-162147.960090374 -82652.2726398911)))"
95160,,-1147458415,"MULTIPOLYGON (((-168669.43715941 -86147.3328008093,-168392.586262201 -85405.1879540998,-166067.253735692 -84245.0584948882,-165815.146707087 -84638.1762278788,-165610.604560218 -84353.140210744,-165626.655122118 -85171.4542145468,-165020.587152678 -85209.2907581553,-165525.001258261 -85566.2627532333,-164417.738089196 -85796.4779420029,-164311.876192415 -85263.879485324,-162325.8274445 -86277.3345929459,-161787.695176372 -86313.0668797158,-161759.281338189 -86006.5338984262,-161327.311134528 -85898.2143753637,-159967.293791066 -86549.1709930114,-159559.15216552 -86351.6964132395,-158742.979558344 -86367.3841660861,-158030.888893755 -87054.1147415172,-157949.705684767 -87252.09544711,-158420.437228796 -87046.1097622961,-158917.356568249 -87438.52569752,-157588.458734676 -88362.9993610699,-157505.275928992 -89424.9825301375,-157740.949613048 -89667.6003901102,-156280.659032287 -90303.9225265663,-156034.81010341 -91187.9095130078,-156526.5844817 -91454.7082228418,-156377.856288834 -91796.6808089968,-157200.685804158 -91137.0531247277,-157968.729335591 -91182.7986506745,-158188.738060465 -91414.3585310597,-157769.117494113 -91602.5776612256,-158280.266404137 -91612.9787181504,-158138.411914017 -91996.2124744579,-158521.985576685 -92378.6666339375,-159281.987391657 -92316.380500555,-159907.906615648 -93014.8153531533,-159559.055240963 -94191.0399602056,-160794.76590486 -94351.7185263745,-161182.084900444 -95579.3821641095,-161773.205661944 -96025.7510869354,-162618.453220454 -98933.7660040408,-163703.208130068 -98869.0319456682,-164245.041256222 -98163.6050153393,-164599.120482471 -98389.046187494,-165302.2812753 -98176.2466470227,-166464.166802828 -96525.6684671622,-166942.662194191 -96313.8361435644,-167014.632943063 -95872.1358352285,-168096.740662334 -95366.9399737641,-168640.484297239 -93725.0357314888,-169719.79036669 -93446.486761177,-169647.478601076 -92135.8992116395,-169309.859384779 -92264.116825087,-169268.983911311 -91960.7487152722,-168739.355498759 -92614.3577806428,-168043.908861692 -91934.7450249307,-166014.193322517 -92472.7249553986,-165907.868322931 -92091.4751596656,-165227.800376949 -91873.172732966,-165444.82094645 -91531.5828287136,-164896.561421044 -91226.2729016431,-166092.326362551 -91207.1724637691,-165992.360314418 -89675.0779051296,-169468.074802665 -87533.709016474,-168669.43715941 -86147.3328008093)))"
95192,,-1147458551,"MULTIPOLYGON (((-164730.751322952 -77618.5769325476,-165141.328097776 -77077.1612929162,-165627.204626384 -77460.6155812945,-165862.425540551 -77155.8855967335,-165540.15675442 -76553.1892902888,-165190.713656969 -76267.3322175927,-165364.172139195 -75960.1622363459,-165833.141500994 -76171.6033498924,-166774.053963421 -74799.288952169,-167159.573790713 -73680.4416041421,-167492.398688042 -73534.709608309,-167906.761813046 -73303.1654273644,-167714.879115971 -73141.7852560487,-168471.790078374 -71816.4131737202,-168875.246149179 -72322.7488956098,-169052.375638163 -71901.3469179915,-168673.557594962 -71449.5604637712,-169223.802683785 -70479.6122517046,-169537.675165177 -70660.0617085733,-169696.565197698 -70376.7712072097,-169386.335108312 -70201.1463198755,-169728.374700651 -69894.4722617017,-168483.645850867 -68669.639128319,-167593.00980538 -69458.4520376232,-167265.038496444 -69364.8255569236,-166316.191261381 -70425.616125809,-166517.802413897 -70631.4189166445,-166867.898019367 -70439.1130340323,-167281.323198281 -70961.1130036637,-165726.497355952 -71345.2246315852,-165796.340155781 -72998.4840075513,-165187.929120022 -73977.78850835,-165300.396046837 -74709.2724988339,-165090.653531036 -75154.6902270531,-164687.349758141 -74961.7103124047,-164573.677738062 -75514.8540072134,-163875.589195376 -75722.4241974633,-164033.456880392 -76241.1199504286,-163489.76015525 -76117.0912441015,-163194.406766937 -76896.3394602947,-164104.738818475 -77613.7222218011,-164730.751322952 -77618.5769325476)))"
95193,,-1147458531,"MULTIPOLYGON (((-166067.253735692 -84245.0584948882,-166133.892163428 -82924.6767705809,-165558.79278434 -82911.9107258581,-163560.942600905 -83033.233016802,-163361.481128943 -81828.9066620842,-162148.513839904 -81850.8673740905,-162147.960090374 -82652.2726398911,-160306.479664252 -82521.7553315628,-159638.855284586 -83039.5702181477,-158206.952313528 -84163.6879340075,-158884.646542561 -84777.5026085954,-159791.461222517 -84467.2251690384,-159830.285240196 -86190.7782100793,-159559.15216552 -86351.6964132395,-159967.293791066 -86549.1709930114,-161327.311134528 -85898.2143753637,-161759.281338189 -86006.5338984262,-161787.695176372 -86313.0668797158,-162325.8274445 -86277.3345929459,-164311.876192415 -85263.879485324,-164417.738089196 -85796.4779420029,-165525.001258261 -85566.2627532333,-165020.587152678 -85209.2907581553,-165626.655122118 -85171.4542145468,-165610.604560218 -84353.140210744,-165815.146707087 -84638.1762278788,-166067.253735692 -84245.0584948882),(-162147.960090374 -82652.2726398911,-162446.893993697 -82618.3648400214,-162444.774069858 -82710.2415821701,-162147.960090374 -82652.2726398911)))"
95198,Not a valid zip according to USPS zip lookup tool,,
95402,,-1147458404,"MULTIPOLYGON (((-238136.703366675 63299.8896361217,-237423.862034808 63628.8598537883,-237312.969082954 63091.4405208118,-237062.520601965 63575.9874651236,-236930.30358445 66483.5204387335,-233736.465748101 66386.3691211976,-233106.934803017 66361.6549527701,-233010.468326475 64796.9744845042,-232460.033122874 64723.2835602099,-232443.324761366 64030.9088409049,-231875.512130431 64012.8148737587,-231683.632233416 62960.7835189058,-231275.117568962 63072.8671371741,-230704.061546971 62720.0454001827,-229864.116794643 63020.4203855563,-229874.983599448 62567.908070636,-228936.118020962 62959.8092702832,-228946.30858697 62532.9659777908,-228634.339673864 62505.6326946765,-228426.069942731 62884.7323959786,-228642.217283257 63264.5798757412,-228366.102978793 63437.1892418023,-227116.12740855 62766.6107530026,-225589.947605847 62444.0669084126,-224554.298248903 61987.8040180961,-223714.523474188 60091.3794364715,-223480.657856456 59627.3425349398,-222350.538744511 59646.6356307575,-221730.746421299 59098.0922250217,-223496.249055369 58012.2435385175,-223073.255204267 57569.5660097087,-223351.462023493 56310.7335361987,-223361.028360172 57107.0793621568,-224147.650259321 56744.1996245179,-224167.243651839 56295.3675398538,-224547.211540824 56333.9378399123,-224584.412123093 57135.2655549273,-227235.429074393 57182.6781024523,-227243.570017013 56348.662482948,-227839.63561114 56328.1705553094,-227854.805389108 55693.1771013606,-228346.427128936 55644.0397650553,-228361.104918333 55053.4018148892,-229484.093234401 55023.7056257585,-229254.999897413 55357.2908627614,-231222.259518192 56764.0502368286,-231378.723298373 56159.5922503415,-232578.334275644 55803.5253101243,-232801.44745745 55123.9026008658,-233296.299852412 54994.0805909131,-233612.389217778 53199.8242625408,-233301.090319416 53352.4953343542,-233250.417789956 52877.6634145072,-233645.417029491 52010.526173844,-234111.127892871 52208.313028859,-234479.218410481 53159.5543311173,-234791.180515646 52650.3083077092,-234285.46995448 52068.7995596854,-234477.525468186 51827.7052907292,-235116.873393574 51549.6240343256,-235575.075541451 50882.0938548204,-235188.118183584 50624.5247507272,-235342.944815654 50323.782854341,-234254.988184941 50252.8313180478,-234431.471484013 49624.2948854854,-233688.651386702 49451.9023799784,-233734.229181178 49915.9196763299,-233455.81628577 49798.6221588776,-233588.374379367 49398.2459657844,-233055.465815032 48487.1019073231,-231801.280479663 47469.5498181749,-231556.326645333 48100.4470708789,-229344.551483237 48075.24916864,-228598.38076684 46946.647040287,-226817.17116965 46034.1907357266,-223786.652794869 44198.2590426859,-224535.903208868 44427.1889890926,-225040.898326535 44243.5319102518,-223848.245296477 43335.0989140607,-223532.74274891 42742.8588113794,-223553.201590984 41734.0192553625,-223065.185924194 41432.8268554788,-221716.22744995 41980.3716351278,-223423.373963988 40231.2662202707,-223667.295819016 38918.3141051428,-224335.99123425 38428.9938293723,-224076.076763598 37799.9865292562,-224968.309684552 39495.5967173073,-225268.954391388 40140.9780549845,-226631.337729199 40456.2010412225,-226852.444434377 41079.5591538688,-228492.469738231 41134.5974812908,-228524.297663091 40390.1783023337,-230202.406770243 40406.013894558,-231505.752890609 38411.7522195932,-231724.155522156 38357.0355982436,-231913.431442368 39160.8042351324,-232788.84783999 39093.4207920544,-232751.023594535 40834.9717300385,-234385.339713392 40853.7620991385,-234357.34473062 42075.9177551838,-233536.709452273 42062.491107191,-233524.97536744 42876.8625264931,-234336.076326595 42875.7856005449,-234463.026273143 43909.4967434006,-236122.776958511 43722.9671081994,-236065.269029093 44126.0103585487,-234428.128927166 44235.2339044651,-235645.04345072 46974.7228853125,-236630.492980279 47111.9701693328,-236611.667689448 47860.9696492366,-236078.44096587 47900.1015948271,-236131.706478864 48313.757115257,-236765.093102035 48474.4465362066,-236741.411282583 49517.2260822169,-236363.337579659 49481.6036948198,-236882.498981262 51094.7391395839,-236788.166881253 52821.634540041,-237182.198499601 53747.5040093446,-236687.518696542 54231.1837038444,-236073.744547181 54092.2898560278,-235854.060063982 54601.7866716813,-236076.897154758 54787.0845407275,-235725.988725587 54794.6307782596,-235637.042676138 55201.9969718689,-236162.794317118 55596.6738274274,-236040.719697002 55921.4629528662,-235450.403091883 56009.4752645278,-235455.038438166 56332.8820032831,-235614.66255005 56749.7858925508,-236347.013545673 56764.3800703352,-236416.34153695 57624.0949592618,-236782.223992714 58056.4962306432,-237193.493489164 57945.0875051729,-237197.414231122 57596.3471186701,-238098.638636662 57403.4375333749,-238318.006446417 57626.0639510117,-237919.864955767 58468.9765638765,-238682.250384866 60172.6474802606,-237609.932960685 60275.4836819628,-237091.151140224 61606.8142087907,-237070.444200898 62309.2578148702,-237491.165846402 62328.3636846459,-237476.669246043 62738.1821532045,-237853.169964195 62752.8093738006,-238136.703366675 63299.8896361217)))"
95406,,-1147458602,"MULTIPOLYGON (((-248431.733715554 55499.7374279052,-248474.986013589 55875.8194290437,-247618.27496272 55760.335801322,-247033.822264217 55436.4449668061,-245076.777865851 55529.0391856628,-244638.300401359 54676.1832772,-243565.420015569 55000.5609274516,-243011.085190869 54310.0812854096,-242009.63928462 54411.121075551,-241562.848833066 54068.196101808,-241358.172792834 53160.2010983992,-241735.300042984 52831.821409883,-241394.201860486 51557.1816576021,-239017.968712659 51987.1894034483,-238011.308352038 52688.8665033551,-236788.166881253 52821.634540041,-236882.498981262 51094.7391395839,-236363.337579659 49481.6036948198,-236741.411282583 49517.2260822169,-237416.036825805 49778.2355454285,-241285.651519712 49301.3641210543,-243635.868019286 47603.9733904153,-243704.726377224 48434.8530753693,-243694.084627135 48831.2256875094,-244875.083794064 48859.5753410943,-244911.616829223 48562.9472624185,-245046.205376192 48863.9805462277,-245273.376626121 47323.5550392289,-245667.155642449 47332.6918870779,-245477.077035836 47671.6873389659,-246307.52880238 48158.4768961947,-246710.756911764 49693.7648729039,-247480.551055028 50236.5868670065,-247053.014993781 52139.4024262819,-248115.858455423 52041.9191279178,-248431.733715554 55499.7374279052)))"
95408,Not a valid zip according to USPS zip lookup tool,,
95416,,-1147458426,"MULTIPOLYGON (((-224076.076763598 37799.9865292562,-224335.99123425 38428.9938293723,-223667.295819016 38918.3141051428,-223166.642238478 39522.9758065082,-222549.678463145 39471.4385500494,-221722.038435305 39994.8896391531,-221623.3638993 38632.3437489131,-221197.464330784 37837.4103898015,-221376.888839334 37330.4515897082,-220509.328329199 37259.3602754576,-220198.14726368 38170.3872704348,-219187.250108543 38129.4248163579,-219343.569494599 38729.6115321442,-216500.59984488 39987.7015668796,-216272.471963773 40911.5968399914,-215885.66751528 40320.8020604691,-215779.52657551 40958.8826699359,-214863.162267412 41409.298342444,-214732.120530818 42784.5549996104,-214481.354748725 43167.914585785,-213995.913560338 43089.5080192909,-214045.001589464 43459.0720178019,-213562.614856831 43104.1050481694,-214443.347260914 41782.4887579661,-211805.508354344 39662.2222742792,-211374.968016012 38622.2826740108,-211005.679197628 38635.0966975428,-210562.828488795 38021.2262601573,-210720.779850289 37624.8181952992,-210348.617691804 36487.89956058,-210017.814909845 36653.4141592002,-209247.656463226 35164.5210058773,-209131.794493239 34684.5484072994,-209932.013121848 34150.251398135,-209709.862364197 33023.9518268462,-210075.472706908 32173.7569250073,-209424.351173927 31075.7354858164,-208569.43371304 31183.0407980448,-208836.446388555 29793.3249590229,-207911.223091692 28660.1673651561,-207472.797745074 28284.8862847546,-207544.023928096 27961.6343920482,-206855.491945493 28222.4123853166,-206301.485096608 26372.2557896897,-206298.526057378 24091.2616979601,-205572.652738561 23166.0636173403,-205496.637106443 22290.2636383967,-206422.974053282 22662.7772026947,-206255.847547615 21045.3332922803,-207196.980229945 21075.3583225012,-207297.796418312 20172.0423426721,-206974.804874953 19219.7748144632,-207168.008028558 18419.84295261,-209720.410831576 18779.67148632,-210538.688289342 18569.9936954277,-210608.487212549 18155.0941514894,-210429.999897035 17284.8613069197,-210743.407414749 16431.3390095215,-212656.978657511 14785.2232747134,-213123.654398491 14476.4881599192,-213655.634517919 16126.1817736384,-212682.300682943 16837.8882495239,-214024.063562499 17855.6496348735,-214641.988409148 17500.1989186658,-214059.594199712 16376.7924209377,-214756.636798336 16030.616850487,-214662.643695032 15798.3278467422,-215262.757756461 15241.735556352,-215768.389096902 15559.7884004489,-216404.742179252 15262.7670661276,-217142.327482422 16610.9227148928,-218071.468704424 16630.8460177118,-218537.001582744 16137.2277537379,-218784.538475767 16370.4975165734,-218300.824900996 17258.731860796,-218847.192433541 17377.8824399011,-218871.800100802 17722.8203119794,-218493.333896593 18871.8123519067,-218753.182397005 18714.7469048733,-220319.919353794 20692.1799365571,-220732.587599963 20383.1075521773,-222071.344105232 21783.3398027681,-222519.564186371 22788.0868323511,-221735.215214711 23791.8233609973,-220522.850704565 23943.6348057678,-219470.544732675 22823.4586323155,-218744.332716869 22712.8547660345,-218133.143211478 22101.0320077566,-216491.270682128 21353.7459384883,-215035.539811547 19880.5701416098,-213921.369810704 20889.3835793762,-214339.912097697 20759.2986295773,-215475.063366237 21562.8021423658,-214911.476383519 22208.3842394715,-218403.030081448 26147.6086734496,-219056.116105101 27530.6497895047,-219531.387806685 27435.5842304118,-219724.774415831 28317.9967037756,-221516.414266266 29830.3808020027,-221891.363433299 30839.5869513815,-223901.025000218 32913.5985334227,-223207.038421406 33256.4976390246,-223040.486596508 33849.5098228538,-224694.677182336 36450.9477941142,-224677.688513815 37642.9318710482,-224076.076763598 37799.9865292562)))"
95433,,-1147458426,"MULTIPOLYGON (((-224076.076763598 37799.9865292562,-224335.99123425 38428.9938293723,-223667.295819016 38918.3141051428,-223166.642238478 39522.9758065082,-222549.678463145 39471.4385500494,-221722.038435305 39994.8896391531,-221623.3638993 38632.3437489131,-221197.464330784 37837.4103898015,-221376.888839334 37330.4515897082,-220509.328329199 37259.3602754576,-220198.14726368 38170.3872704348,-219187.250108543 38129.4248163579,-219343.569494599 38729.6115321442,-216500.59984488 39987.7015668796,-216272.471963773 40911.5968399914,-215885.66751528 40320.8020604691,-215779.52657551 40958.8826699359,-214863.162267412 41409.298342444,-214732.120530818 42784.5549996104,-214481.354748725 43167.914585785,-213995.913560338 43089.5080192909,-214045.001589464 43459.0720178019,-213562.614856831 43104.1050481694,-214443.347260914 41782.4887579661,-211805.508354344 39662.2222742792,-211374.968016012 38622.2826740108,-211005.679197628 38635.0966975428,-210562.828488795 38021.2262601573,-210720.779850289 37624.8181952992,-210348.617691804 36487.89956058,-210017.814909845 36653.4141592002,-209247.656463226 35164.5210058773,-209131.794493239 34684.5484072994,-209932.013121848 34150.251398135,-209709.862364197 33023.9518268462,-210075.472706908 32173.7569250073,-209424.351173927 31075.7354858164,-208569.43371304 31183.0407980448,-208836.446388555 29793.3249590229,-207911.223091692 28660.1673651561,-207472.797745074 28284.8862847546,-207544.023928096 27961.6343920482,-206855.491945493 28222.4123853166,-206301.485096608 26372.2557896897,-206298.526057378 24091.2616979601,-205572.652738561 23166.0636173403,-205496.637106443 22290.2636383967,-206422.974053282 22662.7772026947,-206255.847547615 21045.3332922803,-207196.980229945 21075.3583225012,-207297.796418312 20172.0423426721,-206974.804874953 19219.7748144632,-207168.008028558 18419.84295261,-209720.410831576 18779.67148632,-210538.688289342 18569.9936954277,-210608.487212549 18155.0941514894,-210429.999897035 17284.8613069197,-210743.407414749 16431.3390095215,-212656.978657511 14785.2232747134,-213123.654398491 14476.4881599192,-213655.634517919 16126.1817736384,-212682.300682943 16837.8882495239,-214024.063562499 17855.6496348735,-214641.988409148 17500.1989186658,-214059.594199712 16376.7924209377,-214756.636798336 16030.616850487,-214662.643695032 15798.3278467422,-215262.757756461 15241.735556352,-215768.389096902 15559.7884004489,-216404.742179252 15262.7670661276,-217142.327482422 16610.9227148928,-218071.468704424 16630.8460177118,-218537.001582744 16137.2277537379,-218784.538475767 16370.4975165734,-218300.824900996 17258.731860796,-218847.192433541 17377.8824399011,-218871.800100802 17722.8203119794,-218493.333896593 18871.8123519067,-218753.182397005 18714.7469048733,-220319.919353794 20692.1799365571,-220732.587599963 20383.1075521773,-222071.344105232 21783.3398027681,-222519.564186371 22788.0868323511,-221735.215214711 23791.8233609973,-220522.850704565 23943.6348057678,-219470.544732675 22823.4586323155,-218744.332716869 22712.8547660345,-218133.143211478 22101.0320077566,-216491.270682128 21353.7459384883,-215035.539811547 19880.5701416098,-213921.369810704 20889.3835793762,-214339.912097697 20759.2986295773,-215475.063366237 21562.8021423658,-214911.476383519 22208.3842394715,-218403.030081448 26147.6086734496,-219056.116105101 27530.6497895047,-219531.387806685 27435.5842304118,-219724.774415831 28317.9967037756,-221516.414266266 29830.3808020027,-221891.363433299 30839.5869513815,-223901.025000218 32913.5985334227,-223207.038421406 33256.4976390246,-223040.486596508 33849.5098228538,-224694.677182336 36450.9477941142,-224677.688513815 37642.9318710482,-224076.076763598 37799.9865292562)))"
95487,,-1147458426,"MULTIPOLYGON (((-224076.076763598 37799.9865292562,-224335.99123425 38428.9938293723,-223667.295819016 38918.3141051428,-223166.642238478 39522.9758065082,-222549.678463145 39471.4385500494,-221722.038435305 39994.8896391531,-221623.3638993 38632.3437489131,-221197.464330784 37837.4103898015,-221376.888839334 37330.4515897082,-220509.328329199 37259.3602754576,-220198.14726368 38170.3872704348,-219187.250108543 38129.4248163579,-219343.569494599 38729.6115321442,-216500.59984488 39987.7015668796,-216272.471963773 40911.5968399914,-215885.66751528 40320.8020604691,-215779.52657551 40958.8826699359,-214863.162267412 41409.298342444,-214732.120530818 42784.5549996104,-214481.354748725 43167.914585785,-213995.913560338 43089.5080192909,-214045.001589464 43459.0720178019,-213562.614856831 43104.1050481694,-214443.347260914 41782.4887579661,-211805.508354344 39662.2222742792,-211374.968016012 38622.2826740108,-211005.679197628 38635.0966975428,-210562.828488795 38021.2262601573,-210720.779850289 37624.8181952992,-210348.617691804 36487.89956058,-210017.814909845 36653.4141592002,-209247.656463226 35164.5210058773,-209131.794493239 34684.5484072994,-209932.013121848 34150.251398135,-209709.862364197 33023.9518268462,-210075.472706908 32173.7569250073,-209424.351173927 31075.7354858164,-208569.43371304 31183.0407980448,-208836.446388555 29793.3249590229,-207911.223091692 28660.1673651561,-207472.797745074 28284.8862847546,-207544.023928096 27961.6343920482,-206855.491945493 28222.4123853166,-206301.485096608 26372.2557896897,-206298.526057378 24091.2616979601,-205572.652738561 23166.0636173403,-205496.637106443 22290.2636383967,-206422.974053282 22662.7772026947,-206255.847547615 21045.3332922803,-207196.980229945 21075.3583225012,-207297.796418312 20172.0423426721,-206974.804874953 19219.7748144632,-207168.008028558 18419.84295261,-209720.410831576 18779.67148632,-210538.688289342 18569.9936954277,-210608.487212549 18155.0941514894,-210429.999897035 17284.8613069197,-210743.407414749 16431.3390095215,-212656.978657511 14785.2232747134,-213123.654398491 14476.4881599192,-213655.634517919 16126.1817736384,-212682.300682943 16837.8882495239,-214024.063562499 17855.6496348735,-214641.988409148 17500.1989186658,-214059.594199712 16376.7924209377,-214756.636798336 16030.616850487,-214662.643695032 15798.3278467422,-215262.757756461 15241.735556352,-215768.389096902 15559.7884004489,-216404.742179252 15262.7670661276,-217142.327482422 16610.9227148928,-218071.468704424 16630.8460177118,-218537.001582744 16137.2277537379,-218784.538475767 16370.4975165734,-218300.824900996 17258.731860796,-218847.192433541 17377.8824399011,-218871.800100802 17722.8203119794,-218493.333896593 18871.8123519067,-218753.182397005 18714.7469048733,-220319.919353794 20692.1799365571,-220732.587599963 20383.1075521773,-222071.344105232 21783.3398027681,-222519.564186371 22788.0868323511,-221735.215214711 23791.8233609973,-220522.850704565 23943.6348057678,-219470.544732675 22823.4586323155,-218744.332716869 22712.8547660345,-218133.143211478 22101.0320077566,-216491.270682128 21353.7459384883,-215035.539811547 19880.5701416098,-213921.369810704 20889.3835793762,-214339.912097697 20759.2986295773,-215475.063366237 21562.8021423658,-214911.476383519 22208.3842394715,-218403.030081448 26147.6086734496,-219056.116105101 27530.6497895047,-219531.387806685 27435.5842304118,-219724.774415831 28317.9967037756,-221516.414266266 29830.3808020027,-221891.363433299 30839.5869513815,-223901.025000218 32913.5985334227,-223207.038421406 33256.4976390246,-223040.486596508 33849.5098228538,-224694.677182336 36450.9477941142,-224677.688513815 37642.9318710482,-224076.076763598 37799.9865292562)))"
