GeoVector_ID,ZipCode,WKT
-1147458459,94513,"POLYGON ((-156166.25142946307 -17821.190782487392, -156180.20231355043 -18523.182811583392, -155933.38452642117 -18312.882827077992, -155121.84916447854 -18906.756994803436, -155125.67194636678 -17743.011292368174, -155532.45098451298 -17737.983788906597, -155541.41905699146 -16683.770256378688, -151449.85052810208 -16818.431974448264, -151425.61538415062 -15016.781266248785, -149245.57046608938 -15065.475827167742, -148853.54948435532 -16793.297474979423, -149183.45198344847 -17616.944751730189, -148300.81777440917 -18065.323626847006, -148406.61617241174 -18468.26250846684, -147922.45200182032 -18487.880315881222, -147187.92831718826 -19292.854989131913, -146400.11363755 -19359.658400949091, -146604.74298572133 -19543.072064563632, -146049.74050260169 -19978.6533614574, -146226.611528802 -21385.697923970409, -145508.11817786345 -20534.263927196153, -145387.07874371862 -19074.754171645269, -144736.03299584467 -18416.429999080487, -144706.47990101515 -17266.748155731708, -145286.00271293891 -16460.139671451412, -147395.94904777419 -14819.345550155267, -148314.82005541836 -13507.397231636569, -146743.25050514092 -13694.459022307768, -146776.86101270607 -13134.276521457359, -145789.71952416879 -13262.804360336624, -145769.0450044602 -12784.408195812255, -145088.84771161128 -13658.742612683214, -144917.5599270087 -12065.12669371441, -144134.92145874849 -12082.494312412106, -144155.77716721935 -12891.327358930372, -143345.20736744138 -12892.870187350549, -143333.64566891306 -12114.229522376321, -143203.29109456387 -12532.298704250716, -142104.57363381633 -12132.854459060356, -142105.90040237628 -11305.07350334432, -142510.44785052014 -11317.169637004845, -142430.50258048053 -8073.1010060170665, -141311.98072829528 -8068.156554216519, -141003.1332447147 -9637.8497943244874, -139720.16058237111 -9373.52638836857, -138545.17812591681 -9552.0498299058527, -138213.93960453637 -9898.4422614565119, -137443.38448460377 -9778.6742279026657, -136628.66113977664 -9224.0610619671643, -137223.6414212113 -6975.2885528225452, -136688.47452389979 -6644.3265728792176, -137555.31451124491 -6909.5506979385391, -137673.19131929829 -6410.6170691885054, -137193.79084373167 -5718.86886365246, -138217.50230395663 -5668.5673613371328, -137326.91279537141 -5149.199499973096, -138618.6149440427 -3290.9317886186764, -137928.02624942581 -3005.0025170361623, -138709.21635418962 -2578.9667490459979, -138665.71566272181 -1827.5448463521898, -138222.54975395266 -1242.3235722435638, -138492.91826549364 -875.37053683865815, -137730.46052592009 -786.86152800731361, -137574.17432937273 -432.66660764068365, -138530.64389441558 50.404167372733355, -139059.78064137849 2716.4922022921965, -139964.57068653783 2342.5442572990432, -141818.72977549426 718.35680871363729, -142449.61434463508 621.51980615779757, -142112.41353710997 354.91280678473413, -142634.42208277449 98.571119212545455, -142297.12776605145 -3254.2620322359726, -142137.34912608546 -4444.984980196692, -142753.73236231523 -4440.8769629299641, -142748.09071420957 -4055.9465113179758, -146086.86816126734 -4003.9735615039244, -145910.40395123957 -4709.0864939279854, -146392.49391335403 -4971.12604781054, -146405.08435397706 -5586.7528098402545, -146752.8426917367 -4494.3560907160863, -147189.10493883374 -4486.6470094835386, -147178.48638577148 -3980.8356546554714, -148395.32948520523 -4258.1874628756195, -148792.20506814364 -3957.5694590350613, -151805.37475844365 -3892.3302397700027, -152755.59314026876 -2487.002530018799, -152778.1851755614 -3888.7480564042926, -151995.06697497366 -3900.7623954797164, -152010.97045462165 -4694.1128187784925, -153593.38514721624 -4725.4154557371512, -153616.00767380503 -6444.81932770554, -153690.56879111336 -7896.3073959201574, -154082.66158256747 -7892.2801601374522, -154101.28063373984 -8698.58937029913, -156083.51566306292 -8663.2014319235459, -156150.88977632736 -9474.3769109416753, -156899.35749228959 -9459.1876994967461, -157674.8459513647 -8784.63717002701, -160092.2503879221 -7839.9752773121, -160103.08877315483 -9379.9354642219841, -159317.93210079969 -9405.0103878937662, -159318.24222122517 -10104.705950212665, -154998.1845551522 -10165.822275212966, -154830.02792836068 -10695.196205062792, -155119.63648803838 -12135.891904806718, -155915.68352485247 -12988.274880675599, -156502.5667218079 -12650.708639781922, -156740.87717677469 -12958.215068531223, -153581.25750692943 -15103.0565976277, -155210.82614670636 -15195.371846106835, -155687.78165286305 -15561.945253816433, -156166.25142946307 -17821.190782487392))"
-1147458458,94952,"POLYGON ((-240049.52659305366 38676.898493763991, -240771.96896854555 38790.416900034063, -241371.9203890748 37943.456932543777, -241696.15948131619 37958.9266245598, -241704.25418813431 38360.634103721008, -241851.79307037283 38010.73860766273, -242205.9773426023 38014.759229723364, -242221.53608135664 38506.7673059348, -245048.92950963633 38411.8590969434, -245377.77896728687 38748.457481436431, -245392.10736657871 38235.860346480273, -245754.226428202 38246.162633389235, -246613.93929868331 38398.968511274084, -246594.64836021612 39154.639875574037, -247960.97675690459 39541.905510223471, -248285.56728411478 40166.427196245641, -248596.79128655416 40187.896151023917, -248374.12294949949 39677.745316805318, -250396.70492698147 40270.207190362737, -252083.2137820755 40319.2036137199, -252045.21901614615 41609.025328199379, -254520.11755794304 40949.789640282281, -254571.9073674813 40007.49532032758, -255619.85606316227 38125.887327999808, -255503.53511961104 37552.977574187331, -254932.97435316583 37370.669294179417, -254561.9150802668 37711.801738810726, -253777.13506896535 37631.866620299406, -254105.03041621944 37141.901994405314, -254907.80366667616 37311.394144361839, -254564.01693456032 36882.305098444223, -255628.18929068785 35321.482781039551, -255714.56497931088 32581.20499484241, -257481.5842392277 33314.282420944422, -257603.39630280939 32118.585765445605, -257125.0329097049 31442.082904216833, -257171.22836364957 29827.519626775756, -256912.30972826673 29029.058085056953, -255521.76961797467 29689.165029454045, -255807.06939120812 30749.532451832667, -255751.49353761005 32398.837131780572, -255521.3417853383 32480.149311564863, -254501.09237898453 32493.770856609568, -254924.8842372213 32366.451714705676, -254746.85558103747 31984.170067784376, -253399.830704187 32446.983384967782, -253556.98418976585 32102.352532427758, -253078.55434741121 31223.12183157634, -252074.50312325091 31673.952581473626, -251096.43537703427 31332.167590744793, -250891.73135129322 31702.649624388665, -250564.37474122492 31215.62494302541, -249961.06738043457 31324.28955150675, -249344.08673980893 28466.1522956891, -250033.8594065553 27304.278357340954, -250129.05259207668 27607.655675919726, -252109.67182364257 28185.510601848364, -252238.66137046035 29044.911717997864, -253683.93978807723 28998.738910460845, -254613.23073334285 27966.015953175724, -254185.2316904687 27499.330219835043, -254427.69668643476 27069.355190780945, -253771.54469032894 26598.025387523696, -253695.94505734506 27009.993539311923, -253258.93592927279 26703.123440841213, -253135.89181767683 27368.999269949272, -252863.68754541746 27325.765280986205, -252586.9851689458 26170.238203894347, -252883.86626974453 25790.256967433728, -251842.22371977815 25687.023586702533, -252014.23864343032 25188.887558077462, -251375.034213147 25104.413267083466, -251324.92623188478 24636.119380060583, -251935.45791970391 24271.848500648513, -251231.208865616 23622.990275824443, -250958.17322038734 23828.365553054027, -249545.37298993417 22805.012539262883, -249246.85713380904 23453.871320487931, -248555.3408797585 23179.870268750004, -247948.27978790333 21733.800970011391, -246335.66207594215 21242.319347277284, -246210.28534043377 20500.465299058706, -245697.04705783966 20317.086279021576, -246877.15270010039 18521.540377423167, -245722.66183388606 17516.688795421273, -244763.79222992429 16509.544730280526, -244369.8719008358 16833.019974258728, -244121.16806653494 16448.571338310838, -243797.7832405509 16545.159841475077, -243036.4816457846 15135.878651576117, -242147.234586611 15747.910352422856, -241594.10437034414 15161.930315519683, -239870.2801381046 15967.919149984606, -239239.96420436111 16893.464821560308, -237992.78147068759 17704.244384662248, -237165.73354215207 16690.666309024207, -236795.47374847418 17408.410534414463, -236158.09602825961 17109.433450844139, -234814.3848496615 18085.749293619767, -233387.94933903479 17981.100323782302, -232892.47994903498 17621.646323269233, -232159.36275232458 17883.122275507078, -230998.97904662733 17680.910343758762, -229401.19447731588 18241.096853678115, -229022.7858042375 18073.169267545454, -229642.42712659758 19318.484457406215, -229483.12782439153 20206.408296966925, -229755.83098138342 20464.066460509785, -229460.33495515859 20622.029017616063, -229105.9671341909 20120.246930847876, -228817.66967383487 20375.849277707748, -227216.74795547855 19944.493679289706, -226516.16715388748 20513.389858782291, -225171.59857010585 19232.592022385448, -224656.80345471407 19515.885475780815, -224874.216392103 20666.090786044486, -225644.01964388567 21858.563452015631, -224863.90482555283 21630.413855175488, -224961.82934549887 22036.971155361272, -224393.12696750512 21528.249530701898, -224691.08645970727 20902.888692154549, -224344.45282814206 20678.09673561994, -224250.69577772086 20034.6801210735, -223270.86968397224 19972.989319559187, -223816.59904435591 19004.305967451073, -223099.013171917 18666.033883716911, -222723.87091920173 18816.421246801503, -222567.65596749954 19343.01180463098, -221714.9682737781 19725.5151781952, -221494.66693442216 20183.575925309211, -222506.61201252986 21516.551740632392, -222983.60903839034 23359.696372935548, -224030.24275146253 23187.857897304, -224683.59227276832 23920.595095161349, -225980.23239758381 24558.360560382716, -226846.37643255811 25819.19489079807, -227594.39388776972 25884.521364181302, -228649.85246288258 26739.623060149141, -229425.87676154342 28610.673414800316, -232588.30886646931 30940.262865559198, -234024.18612515883 32478.470638521016, -236519.25618927612 35312.5827459665, -236888.66314246727 34809.693083680235, -238345.10255770976 35849.942291123793, -237602.08883807922 36510.182150316425, -238816.4499273343 36971.290719274431, -238902.83455208482 37934.080640360713, -239215.10847140555 37822.550780349411, -240049.52659305366 38676.898493763991))"
-1147458457,94598,"POLYGON ((-176286.61124815227 -13017.172002447769, -175637.34687988105 -12824.967074153014, -175481.10511604606 -13473.395496174693, -175974.71536673591 -13548.817641299218, -175700.82919215862 -13689.254824399948, -175875.24507380489 -13922.63328885287, -175430.02980499581 -14164.304488520138, -175542.68161924364 -14439.687073121779, -174805.234135853 -14617.651048418134, -174748.78028547487 -15348.585090362467, -173279.4668042252 -15451.115641953424, -173091.91838117907 -15239.082953386009, -171892.59089601328 -15840.44723903574, -171818.9784591257 -16140.290519274771, -169885.71909825294 -16500.731319687329, -169848.00167735631 -16763.019485860132, -169190.93006984593 -16547.118584817275, -170064.86549430923 -15938.234033904038, -169700.61515739639 -15007.998498572968, -170012.87602275552 -14558.314533691853, -170649.44148281479 -14290.223314895295, -170393.93788127569 -14574.209400434978, -170774.49538157537 -14573.97461569123, -170757.47543403631 -14990.953688180074, -171318.67964562675 -14429.145849461667, -171209.27989038281 -14172.544562433846, -172156.15125729135 -14131.562224509194, -172296.2517521909 -13619.855716680177, -173492.98769254496 -12957.436106503941, -174575.42765012279 -11696.137612673454, -174797.02757316243 -11147.094129243866, -173579.05074176579 -9489.2600928880274, -174655.16297162534 -6745.1144116213545, -175253.99415876874 -6375.3740538666025, -175886.40132953983 -7662.8591551845893, -176426.73052238888 -6566.4092600019649, -177869.32467943558 -7542.64822331816, -178098.69307798363 -7195.82519798819, -178486.17257569733 -7398.2313374476507, -178689.86198119912 -6613.399017338641, -179651.56172211276 -7209.584682171233, -179750.73205645673 -7939.3138353349641, -179881.92178218489 -7667.7255709059536, -180038.38880059769 -7956.1115437019616, -179815.09543737312 -8097.9296424705535, -179968.07047465004 -8634.6862545376644, -180359.20769731054 -9012.724697208032, -180416.97107891226 -10077.25772956945, -180170.18309571478 -10089.608971636742, -179952.39114578679 -11041.017156658694, -178841.41990640029 -11003.249383535236, -178488.77376545902 -11601.917998425663, -178258.87694533475 -10981.83170741424, -178539.3066048694 -10640.687170851976, -176451.20199802451 -11630.45819713641, -176132.47121369911 -12026.93552316539, -176286.61124815227 -13017.172002447769))"
-1147458456,95129,"POLYGON ((-179894.0993926198 -78377.778437580913, -177734.97308465015 -78493.503156874329, -177689.86884859833 -78161.567176898941, -177418.23520695863 -78200.003756865859, -176567.03985008321 -78947.5592713654, -176348.95006500461 -78712.0954053402, -175884.52219454825 -78847.593525514, -175682.49240862264 -78638.0158985965, -175990.78748558243 -78341.2500736881, -175210.78458170762 -77759.3954385668, -175405.83184239449 -77704.285977955908, -174873.78768762422 -76904.515749178827, -174990.96134293571 -76541.942196883261, -174528.62688097105 -76543.345542786643, -174896.94426763841 -76121.3970950935, -174538.04818823992 -75579.392288923264, -174178.49163420213 -75583.085695837624, -174170.92222278105 -75256.912935036235, -176958.2210105659 -75218.586583970115, -176585.53245217373 -75459.820966249332, -176653.10034483534 -76709.799276761711, -178923.1895368562 -76671.2535237614, -179868.86860184002 -76346.156464563683, -180133.34850979759 -77259.998661864549, -179894.0993926198 -78377.778437580913))"
-1147458455,94563,"POLYGON ((-189933.14870857802 -17417.282234827988, -188677.21808179084 -17747.608071766794, -188083.51836417412 -17045.158704149537, -188232.00990307974 -16664.963617829606, -187979.74876566825 -16392.783676838502, -188378.37906699307 -15993.37054536026, -188410.17817947152 -15141.784290621988, -188167.59266207827 -14047.769853883423, -189313.87208016752 -13695.539256585762, -189092.4869562698 -12641.3205972258, -190036.01337499998 -12834.778545784764, -189884.44878740795 -12634.19236414507, -190185.14226264833 -12478.437351028435, -190182.56924390385 -9705.3807167541236, -189863.40517046314 -9655.29104100354, -189889.01037495935 -9218.5967581328, -189444.77888983753 -8831.5302831735462, -190009.60585730476 -8400.111195974052, -190850.23231078315 -8755.7154390644282, -192753.23367918562 -8243.49234874826, -193475.90991456946 -9606.007172784768, -193467.95315171269 -9044.6475799130276, -193668.11606251248 -9381.2552967723459, -194224.40410102188 -8963.6444478509948, -194290.27743336358 -8335.84411714878, -193902.48640973764 -8328.2101613050327, -194273.75998742573 -7959.3825005097315, -194577.6119693029 -8940.715169871226, -194089.14152736223 -9452.3982208715752, -194541.90292648904 -9870.1585219008848, -194447.53564903661 -10240.760336229578, -194552.84709271294 -9921.2758375061676, -195581.33939501102 -9703.7971750721335, -196148.56704672289 -8732.2563631562516, -196010.61750494957 -9549.4743412518874, -194423.34946428763 -10498.858176713809, -195588.15823557152 -11545.29171919357, -195042.18762429172 -12786.944894721732, -195609.60119658534 -12887.943822558038, -194775.18638063589 -13801.533207826316, -194830.97498717479 -14229.227405042388, -195153.76531112718 -14537.469363429584, -194475.80621224921 -15344.387266929261, -194046.30097031311 -16046.274271735922, -193585.8469117443 -16187.534584986046, -191087.92795782789 -16241.54872928746, -190882.28996634163 -16856.95308143273, -190656.6266002263 -17370.843210126273, -189933.14870857802 -17417.282234827988))"
-1147458454,94933,"POLYGON ((-236058.96291685154 2040.1693988488987, -234962.81475091079 1894.0029014125466, -234572.25076529905 2406.6622628252953, -235119.55660469749 3070.1560386363417, -234599.39579238673 3312.5740485563874, -235327.00533162992 3268.4236771045253, -235813.82567298898 4247.9841466257349, -236423.40714797 4265.3079160228372, -236104.29610520464 3229.6406358461827, -236347.26794107503 3149.46931694448, -236354.51587572368 2453.6022527189925, -236058.96291685154 2040.1693988488987))"
-1147458453,95444,"POLYGON ((-250539.70371865542 50194.2153835753, -250336.52871295187 49503.765934851952, -249555.7286262018 49969.92722712364, -249783.31974076846 50734.382373744622, -250173.49237042936 50595.383629784919, -250539.70371865542 50194.2153835753))"
-1147458452,94041,"POLYGON ((-184858.84629152791 -66420.55226457119, -185063.89913091104 -67205.364668216556, -185319.93925333981 -67234.842386608012, -184994.25528364605 -67595.733920453116, -183269.97307818496 -68696.368177084252, -182879.04273925311 -68242.359981841408, -182829.46214210946 -68937.262423584238, -182364.8140232345 -69167.539190244861, -182064.99394004396 -68761.5460746102, -182333.16908055503 -68607.390184538439, -181974.02508241538 -68612.7494146172, -181712.63182536952 -68052.02423444856, -181928.46226126939 -67931.705174090341, -184858.84629152791 -66420.55226457119))"
-1147458451,94123,"POLYGON ((-215256.70229275245 -22038.076531436294, -215230.44498882329 -22196.552915613167, -213680.48984182609 -21774.827828104608, -213099.49741993856 -21696.626095397398, -213210.9537666229 -20864.755645365454, -213790.86696012606 -20947.646406933665, -213842.12239047658 -20645.081231756136, -214123.79488949443 -20533.76194980368, -213950.56680576931 -20394.869980293326, -214592.7127651418 -20518.14130654186, -214466.75044217662 -20305.760167669505, -214774.68008743195 -20203.862092440017, -215226.22289485708 -20507.141171404161, -215646.40223398103 -20851.352937789634, -215202.6592151364 -21198.881984081119, -215256.70229275245 -22038.076531436294))"
-1147458450,94514,"POLYGON ((-136902.86999894166 -23027.904566685669, -138849.75204209427 -21472.282799142413, -137060.06299960311 -20821.585273519158, -138665.97735019893 -21118.113933030516, -138677.24919189929 -20141.746041515842, -139399.62242866473 -20565.639136367477, -140042.57069762281 -19790.589947864413, -140363.1434354113 -20242.045518393628, -141215.23318690795 -19448.034854473546, -142251.18494808523 -17766.224090995267, -141696.85134362828 -17714.520805969834, -141749.20782307285 -14134.9820355298, -141366.190216201 -14141.493402501568, -141344.26917248679 -13347.018650957383, -141744.03967647103 -13335.997528090142, -141736.89831255254 -12916.514324315824, -143345.20736744138 -12892.870187350549, -144155.77716721935 -12891.327358930372, -144134.92145874849 -12082.494312412106, -144917.5599270087 -12065.12669371441, -145088.84771161128 -13658.742612683214, -145769.0450044602 -12784.408195812255, -145789.71952416879 -13262.804360336624, -146776.86101270607 -13134.276521457359, -146743.25050514092 -13694.459022307768, -148314.82005541836 -13507.397231636569, -147395.94904777419 -14819.345550155267, -145286.00271293891 -16460.139671451412, -144706.47990101515 -17266.748155731708, -144736.03299584467 -18416.429999080487, -145387.07874371862 -19074.754171645269, -145508.11817786345 -20534.263927196153, -146226.611528802 -21385.697923970409, -147068.54450508973 -22082.684155171737, -147472.75124798124 -22959.679103712551, -148958.75180211154 -23625.158148582093, -149262.7908793723 -24640.728139712475, -146892.2217714646 -23934.00659024436, -142740.31345870328 -22894.298251818866, -142945.30838905304 -23540.095052929595, -142572.22632830706 -24003.780060664751, -142583.26747907832 -24659.682415787131, -142207.98911835969 -24952.387975439429, -141633.18765682293 -24857.882557016797, -140471.51945657033 -26634.219222376123, -139764.80401968036 -26737.81893177703, -138779.56680023833 -25311.90689417161, -136954.2901122281 -26115.912314600311, -136903.36106286282 -23057.804411733523, -136902.86999894166 -23027.904566685669))"
